danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_uri,artist,track_uri,track_name,artist_genres
0.803,0.854,1,-7.434,1,0.366,0.269,0.0,0.276,0.841,161.981,spotify:artist:6ruzIjHZKqXOay9HaHqHGS,Stannie,spotify:track:18CEQtAuhlKGTAjk9ltBuR,HOOFD OP DE FOTO,[]
0.77,0.436,5,-11.406,0,0.111,0.169,7.82e-06,0.0839,0.288,83.005,spotify:artist:6Dg5SYLT3x8OBSBRJkx6gX,Aqtaii,spotify:track:6HviWdDeZnIuUc2QJwVQnY,Moafakı,['turkish trap pop']
0.689,0.636,10,-7.458,1,0.299,0.148,0.0,0.195,0.345,139.908,spotify:artist:1PNhdGBTcaGnbVQhphnCJo,Peezy,spotify:track:1M26TIjnQrr4zVbMbdKABy,Get The Money,[]
0.453,0.658,9,-6.871,1,0.428,0.355,0.0,0.161,0.356,73.77,spotify:artist:1PNhdGBTcaGnbVQhphnCJo,Peezy,spotify:track:5qj367fQpP8drk1canwIa2,Hold Me Down,[]
0.598,0.436,9,-11.714,0,0.407,0.211,0.0,0.0904,0.441,121.844,spotify:artist:1PNhdGBTcaGnbVQhphnCJo,Peezy,spotify:track:598IUEOxS811f9eiJ2UbqV,Intro,[]
0.651,0.773,5,-5.527,0,0.0563,0.0291,0.0,0.0887,0.717,121.998,spotify:artist:5sqPWZVomyfRXRw40DBlHC,LYNXCATS,spotify:track:18828cEHUmNlNf6FdcAnLI,Arcade Love,[]
0.66,0.663,5,-7.981,0,0.0354,0.287,0.00144,0.143,0.285,144.035,spotify:artist:1VztCMWazL2XEBqrjg6sSW,Stoposto,spotify:track:4SAhJTtSr6lfWytzEFU4fd,Šećeru,[]
0.791,0.406,4,-9.638,1,0.185,0.0838,0.00266,0.0868,0.467,80.02,spotify:artist:3lne9g3VhZxn0zC1jm5fbv,The Antidotes,spotify:track:0n8cN6c3AdVqieES6HCZwE,Bella,['ambeat']
0.881,0.413,8,-10.8,1,0.0478,0.00243,0.157,0.0456,0.743,117.072,spotify:artist:3lne9g3VhZxn0zC1jm5fbv,The Antidotes,spotify:track:7A8LEP1j2m19r00qAXrqSH,Electric Shock,['ambeat']
0.577,0.747,2,-5.959,1,0.0339,0.000509,9.87e-05,0.431,0.565,114.002,spotify:artist:4mdO4WUFRc1RVp3nYYR80g,Al Church,spotify:track:73gDlPaTv80aGJdgL9z7Re,All Yer Heart Is Gold,['minneapolis indie']
0.844,0.626,5,-9.04,0,0.0389,0.263,4.29e-06,0.101,0.904,99.945,spotify:artist:2sRBw97cAAP8BqHLjcUUfz,Edwin el Calvito Reyes,spotify:track:1Nvvg5DLrCx7QWtnT9SQ0R,Esto Es Salsa Nueva,['salsa puertorriquena']
0.736,0.906,1,-3.089,0,0.0806,0.0245,0.709,0.0745,0.304,126.03,spotify:artist:0XECdn8oIWOuY4AJv4JOgx,BARILAN,spotify:track:7Ill0HR7WcIqrQK8hVa2Bk,Pop,[]
0.224,0.201,6,-10.118,0,0.0359,0.775,5.55e-05,0.106,0.154,129.898,spotify:artist:2HTFQsuWYip1IwT1z7YYuS,Lilyrabbitsings,spotify:track:3u5RIo5geYWMrxN6bD4wcQ,Night Soliloquy,[]
0.626,0.7,7,-5.805,0,0.0298,0.0318,0.0,0.301,0.275,125.115,spotify:artist:75qHhz1dcbPw1jNllzGsT9,Ebru Polat,spotify:track:5HYYs9ZssGlKb1CJDgKJtA,Anlat,"['deep turkish pop', 'turkish pop']"
0.552,0.542,9,-12.244,0,0.0326,0.404,0.568,0.164,0.58,75.027,spotify:artist:5TrbPv2183oCLTuajTiY6y,Dignan Porch,spotify:track:5Emm0ZjFMeuzncEzikC5dh,Simulation One,"['lo-fi indie', 'popgaze', 'shimmer psych']"
0.744,0.912,0,-7.197,1,0.0436,0.000297,0.778,0.0621,0.96,123.994,spotify:artist:6b7PMJ5G8XJoiQbK37eATT,Brrak,spotify:track:5nxhNDmpRXa1RV6C6NLHQk,Sometimes,"[""jackin' house""]"
0.544,0.531,9,-9.409,0,0.0399,0.483,2.19e-06,0.356,0.599,75.115,spotify:artist:7GcXXYZfQh5tVQ5kevGsU3,Hüseyin Mehmedoğlu,spotify:track:2aUZe7cK6IOaq8xrBr842i,Derinlere Dalmışım,[]
0.871,0.573,5,-6.372,0,0.0634,0.0181,0.000553,0.148,0.53,109.997,spotify:artist:11Mf57vS60BrGRDL1hpHRZ,King Tuzi,spotify:track:3GSYl5isf1eGjhNXWizUvC,What Happened To Us,[]
0.412,0.268,7,-11.774,1,0.0298,0.932,2.99e-05,0.346,0.277,142.771,spotify:artist:345MIEXxffgO93aCGlO8el,Bocho,spotify:track:3WSeRhTgb5e95fQ82pOqYq,"AMIGO ""Alstroemeria Aurantiaca""",[]
0.625,0.11,10,-26.185,0,0.0469,0.672,0.282,0.116,0.105,110.045,spotify:artist:2OPO1YwXU7Sk9T0Ezcr0wE,Cheesy,spotify:track:2fg9YV5v32ldpr02Ozqamm,Off The Xan,[]
0.759,0.768,10,-7.852,0,0.0392,0.275,3.93e-06,0.198,0.437,131.967,spotify:artist:23L2I1ZtreFgHJgutmQ7lq,Booboo'zzz All Stars,spotify:track:3fBZhjuZJWafBqgGQqSnyG,Canned Heat,['french reggae']
0.726,0.839,11,-3.775,0,0.0515,0.124,1.68e-05,0.438,0.794,136.016,spotify:artist:2cC1CtQQatlZQSdTFxppsG,Jewel,spotify:track:6Icv99uH4UBVle03UlLcs6,"Eeny, meeny, miny, moe",['j-pop girl group']
0.709,0.373,0,-8.807,0,0.106,0.144,0.0,0.191,0.288,114.912,spotify:artist:4agbARu2m4ZJsENzXbKrqX,Stones,spotify:track:0Egq6mO2weReNRolfMrBwf,Hold Me Down,[]
0.919,0.293,11,-14.143,0,0.242,0.76,0.00353,0.125,0.834,137.033,spotify:artist:13ARh4lBiewhrfLrBq7oDn,scruz,spotify:track:4GKhyAjuRvRjTVHa52eHDS,STUDENT LOAN +,[]
0.423,0.102,2,-17.887,1,0.0333,0.773,3.69e-05,0.095,0.222,169.861,spotify:artist:4ciwSLYw3OYqNweSZbDwuY,Heather Normandale,spotify:track:7q3TW6drixFG0iSPvh5bz3,Oxygen,[]
0.657,0.843,0,-6.428,1,0.0451,0.0076,0.842,0.462,0.365,140.028,spotify:artist:7dvnQOtpEdPi8yWPiQ8CT0,Vyanzz,spotify:track:0j6eIv7LTmYg8uU2U2uTjT,Far Away,[]
0.608,0.731,0,-11.54,1,0.0455,0.0177,0.228,0.076,0.0717,105.0,spotify:artist:6Kw9BTxzFraz25S8HCe8pQ,Lost Girls,spotify:track:2CDTbYv47zElGKdINofRah,Menneskekollektivet,['experimental electronic']
0.64,0.978,1,-4.688,1,0.0739,0.00158,0.769,0.443,0.419,124.955,spotify:artist:2T0Pjvt0kNuyw1nE3s56wj,Elternhouse,spotify:track:61obVtlAN6LZ2uDdRQLQxD,More Than a Feeling,[]
0.796,0.534,2,-5.77,1,0.0923,0.579,0.0,0.12,0.307,134.18,spotify:artist:4npdXEx9VZU1RG7vpAQEyh,Bokage,spotify:track:3ejEG4TkOJiCwqV8qkeryv,Má Companhia,['trap carioca']
0.742,0.793,2,-7.074,1,0.124,0.0233,0.825,0.111,0.313,125.017,spotify:artist:6nTLSLkxAQp1F8L0VFvCpR,Løyd,spotify:track:1kVvXiXQi7aQ8JYAlFttDc,Bunker I,[]
0.781,0.796,1,-6.164,1,0.117,0.00635,0.914,0.038,0.76,120.996,spotify:artist:7LkO00oTDEuft3PYUpfo6t,Sartorial,spotify:track:6Hs05f8XY3tfA9PdoktRNv,Night Shade,['funky house']
0.444,0.818,2,-4.259,1,0.0391,0.00299,0.283,0.116,0.172,121.009,spotify:artist:3nfYjEqNhgoZHLbya3Lfyo,Bad Visuals,spotify:track:1FkFODTa1TRUkGDltFeAl3,Closing Doors,[]
0.808,0.509,9,-6.46,1,0.0711,0.069,2.55e-05,0.0997,0.38,84.974,spotify:artist:4vMwiNf15n0KVymasufiqa,Cezar Guna,spotify:track:0nUrWsthoacz5ZmTqYAD3e,Badum Tss,[]
0.53,0.884,3,-6.866,0,0.0337,0.000578,0.678,0.0811,0.0396,129.979,spotify:artist:61pOIbCxm6EIYV8BL91Rl6,SoundsOf Eleven,spotify:track:0uXpPtwBbOfLaOJgW3WCQh,Warzone,['pinoy edm']
0.563,0.684,2,-9.594,1,0.0307,0.0108,0.0182,0.124,0.107,92.983,spotify:artist:1gq0ImfjG4vhi885kD3gB8,Barbarita Palacios,spotify:track:2dquDiw1qxO860dKDMl1m8,Amor Secreto,['folklore argentino']
0.763,0.536,8,-11.731,1,0.355,0.291,0.0,0.0907,0.59,164.0,spotify:artist:200F9BFHNxrvVuEabCsT8m,No Love,spotify:track:0lEZ6djRawniFzyAou7m05,Up The Score (Analytics),[]
0.7,0.875,7,-4.062,0,0.0272,0.451,0.00135,0.327,0.785,123.009,spotify:artist:5aopBdXoo95I93ohpTYdEA,Uye Tone,spotify:track:0M78kDntbnjTfdWEsyejet,Berpisah Di Ujung Jalan,[]
0.852,0.729,8,-7.35,1,0.178,0.19,0.0,0.0897,0.841,130.06,spotify:artist:01PeDHGc7pbGuflNORQPtj,Sketch Almighty,spotify:track:1SVYrGIz1J8kuQipTKzJsu,Bomb Threat,[]
0.472,0.461,9,-9.384,1,0.225,0.271,0.0,0.0699,0.314,92.243,spotify:artist:4xqnWGU6MssJcPvMaVuZQF,Reÿn,spotify:track:3qkIoph6ypIspMsKYHFmNm,Muses,[]
0.702,0.302,3,-9.297,1,0.0387,0.934,5.13e-06,0.109,0.607,115.025,spotify:artist:4V7D6tAb9IDEjqoSV7C2dS,Danzey,spotify:track:6mQu1R3KGlXFC9WOCdKz63,Untold,[]
0.497,0.913,3,-4.532,1,0.0495,0.000114,2.24e-06,0.232,0.31,110.055,spotify:artist:4LUIzlF4Hd4OrDbEUwcKWS,Dead Friends,spotify:track:67HVZaGgzQVY6qN4MJRGJm,Taos Hum,[]
0.54,0.439,7,-10.811,0,0.446,0.138,3.33e-06,0.167,0.0745,87.55,spotify:artist:12cbxywKVbZ8UX3szdgJEN,El Blxnco,spotify:track:7CggSSWpyTSNhLqQx8c4W5,Ellos Quisieran,[]
0.758,0.489,5,-7.063,1,0.0622,0.438,0.0,0.0879,0.833,134.99,spotify:artist:2bRmd2qhr4LC4xzNq34lNO,SAS,spotify:track:39c5aKZFjZJ9eIXj1esv4m,What You Want,[]
0.755,0.462,2,-9.368,1,0.161,0.273,0.0,0.109,0.0956,176.015,spotify:artist:2zrzhtWVPEcj1btFiRDQlF,Awave,spotify:track:19hV3edv2Gs7yH1OY97rIH,Beyonce,"['swedish hip hop', 'swedish trap pop']"
0.608,0.998,11,-3.381,1,0.115,0.0238,0.175,0.338,0.649,155.011,spotify:artist:3EX77r8FNIDXOQ1xGtXKZJ,Hatom,spotify:track:1z3WfVNQAkQ8UwUpi3mtVL,Funky Madness,"['hardstyle', 'rawstyle']"
0.709,0.72,0,-6.194,0,0.0417,0.0285,0.00755,0.592,0.382,128.012,spotify:artist:3eXXvm84tqwv5FhYoHdWzh,Lionis,spotify:track:5tKowhmn0AZFCII3nN517l,Under Your Spell,['melbourne bounce international']
0.602,0.443,2,-9.371,1,0.203,0.763,0.0208,0.186,0.593,182.036,spotify:artist:4KCn6A86ivcp0kJcOOi2sq,Childe,spotify:track:4gZjOuY3dZdA3sVMLrtDkt,Child,[]
0.833,0.382,9,-12.296,1,0.516,0.221,5.23e-05,0.13,0.688,129.775,spotify:artist:4gnrUR8Vc4nUDD4uot0jx2,Jboy,spotify:track:4tum6JejTZfObOXnm9cKGt,Stratie,['dutch drill']
0.592,0.262,2,-14.316,1,0.0374,0.848,1.83e-05,0.35,0.456,115.033,spotify:artist:5mxcP0zYwf17CCXbPTMgfp,Arunaja,spotify:track:0BJY0WQo3N2gZN1tO52nEn,I'll Never Be The One (Acoustic),[]
0.802,0.833,1,-3.258,1,0.0507,0.0634,0.0,0.127,0.12,142.031,spotify:artist:3lXlH0wrPl0gsiimoPkHO3,Money Karlo,spotify:track:0V8LNRFcPo1yw07tjI1ryF,Hide The Pain,[]
0.593,0.69,5,-12.698,1,0.117,0.392,0.277,0.142,0.448,170.081,spotify:artist:6g4sy8kRFQM7sjCTkPwCq9,Michael Smith,spotify:track:7lPwGS7uJ41dzdAH6yi3E1,Butta,['432hz']
0.633,0.494,1,-15.781,0,0.0565,0.165,0.918,0.124,0.802,92.042,spotify:artist:6g4sy8kRFQM7sjCTkPwCq9,Michael Smith,spotify:track:5eHncF13SuW1HFDfKA8bjJ,Love Is What We Need 2021,['432hz']
0.452,0.809,6,-7.261,0,0.086,0.301,0.0,0.059,0.769,120.487,spotify:artist:7mEsL5ToO5xme77cco1zlg,El Alemán,spotify:track:6eok5IUV3BxhnI8wup4hct,Los Gitanos / A Papá Con Pega Pega (En Vivo),"['murga', 'musica popular uruguaya']"
0.795,0.733,2,-5.973,0,0.052,0.00209,0.547,0.33,0.711,121.003,spotify:artist:2O2ccxm0pDtHG8NGLpl0Is,Yohanne Simon,spotify:track:2hhQ9jysfrSnnHPLXn5ruW,Morning Light,[]
0.796,0.959,0,-4.153,0,0.0821,0.146,0.000149,0.124,0.833,118.993,spotify:artist:6oO2FrYz8mWQd8dihFXCqt,NF MAMA,spotify:track:0t4oWQ0yvYYEDW6XSbfJQD,DS8,[]
0.64,0.502,4,-11.976,0,0.0801,0.665,0.169,0.325,0.575,159.957,spotify:artist:5AkGCUXcX19cuzPypmd2uB,Annie Burnell,spotify:track:6pzNdHMAvWGRky1J6QZcaO,Come Over,[]
0.28,0.136,10,-21.215,1,0.0338,0.99,0.881,0.158,0.0358,127.488,spotify:artist:73I1I31qLoHIh2EO65gb7X,The Kimba Unit,spotify:track:73R4sRFa23cKEhmGt22boE,Shades Of Blue & Green,[]
0.588,0.657,0,-7.57,1,0.0512,0.00376,2.35e-06,0.711,0.192,199.994,spotify:artist:20i0RUTJ5TfRt4T36ZTjSi,Макс Вертиго,spotify:track:2UWFaROGPB57rlI6W6VcU8,Не обещай,[]
0.621,0.746,1,-6.526,1,0.0267,0.369,0.0,0.111,0.776,110.973,spotify:artist:0eUzQtxmaaNwA1wkyq4b2I,Tshepiso,spotify:track:1rARUYxUIUuKdH3gUHmsgU,Xandiyekelelwa Nguwe,[]
0.745,0.701,4,-8.371,1,0.325,0.472,0.0,0.123,0.886,171.925,spotify:artist:6UhGN5pVzgbBYjpqkxKM5F,lil joujou,spotify:track:2bUid2ycWd1dpjHWveIe55,Stripper,[]
0.596,0.719,11,-5.972,0,0.22,0.017,0.0,0.0938,0.358,169.939,spotify:artist:4GcW03232y77FiMhneVmKd,Julia Alfrida,spotify:track:5n2dOPDtXgvZGJO0RqQj2P,Rich,[]
0.609,0.508,7,-11.356,0,0.0405,0.679,0.0016,0.136,0.0737,112.064,spotify:artist:27maUshY0l9xnIpSEmIvv2,E. Alvin,spotify:track:4HSxQmCK0ck9z1E4YPTmSA,BLUE,[]
0.511,0.409,5,-11.334,0,0.0276,0.804,0.936,0.113,0.2,103.976,spotify:artist:5vjUBQ2BtVdrKXJykkez7c,The Laszlo Project,spotify:track:4WhojvMvXY107kbYjD2KvM,Kyoto Rain,[]
0.725,0.701,2,-5.876,1,0.42,0.278,0.0,0.111,0.59,72.972,spotify:artist:0D0QNhxAQhaPlbPqQi1XAx,Psychs,spotify:track:2PHd4r7SvtsTyqhLbs6ec4,Double Double,[]
0.648,0.25,11,-13.04,1,0.0362,0.593,0.0,0.355,0.522,122.425,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4E7t4Xvj3emjNHi2zQKgue,Bebaskan Diriku,[]
0.331,0.209,2,-12.745,1,0.0351,0.901,0.0,0.375,0.304,85.391,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:3eX7ks8FWjM1nUrvziv4Zk,Bukan Diriku,[]
0.398,0.26,0,-10.75,0,0.0346,0.841,0.0,0.331,0.276,77.535,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6oJUpIfoq0ozujn9l47kyK,Bukan Yang Terbaik,[]
0.619,0.085,11,-17.543,0,0.0344,0.935,0.0,0.146,0.707,93.82,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6DwEEXEGVfIhufFWJHu1mn,Buruh Tani,[]
0.772,0.216,0,-13.489,1,0.0504,0.697,1.88e-06,0.115,0.513,110.4,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0n62LgW0HMCMQPeyR0eYYG,Cinta Itu Buta,[]
0.564,0.211,6,-9.636,1,0.0301,0.879,0.0,0.132,0.356,124.146,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:7rAzas7QSu8AQFft3B12vR,Cinta Terbaik,[]
0.57,0.254,9,-9.027,1,0.03,0.889,0.000319,0.0877,0.151,129.837,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:17SxqRyFFRc1KH8PQqq8lv,Cukup,[]
0.63,0.247,10,-11.901,0,0.0319,0.756,0.0,0.0942,0.304,124.022,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1QlTy9JgpRoRO6xcYLhOUX,Ditinggal Lagi,[]
0.538,0.114,2,-10.088,1,0.0357,0.953,0.0,0.115,0.372,138.393,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:7AEXQ6UW6jOYGu7p6vyl8N,Hingga Nafas Ini,[]
0.61,0.274,2,-14.247,1,0.0352,0.866,0.0,0.104,0.531,93.362,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0SYdWAux8GSphtpvRbFtGH,I Miss You But I Hate You,[]
0.764,0.475,1,-9.581,1,0.0425,0.815,9.84e-06,0.144,0.879,117.522,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4CaZx68CgmbqlMtY6x55LU,Jago Selingkuh,[]
0.53,0.138,4,-12.104,1,0.0366,0.9,0.0,0.0955,0.504,115.445,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:5XhZQ2KnxGAdONgh2JDlvU,Jangan Kau Tawar Cintaku,[]
0.436,0.131,9,-15.777,1,0.0352,0.882,0.0,0.0909,0.191,124.524,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0iAxHTQUAuWArWBWIz9OnL,Jangan Sampai Tiga Kali,[]
0.766,0.298,4,-10.959,1,0.0311,0.74,0.0,0.337,0.88,105.959,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1SdrgKGfqlB2C5WSsnr2Ls,Kamu Engga Sendirian,[]
0.419,0.136,0,-12.722,1,0.0415,0.866,0.0,0.107,0.519,183.799,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:3md6keyJECOEIDoBOpQ4Oy,Katakan Saja,[]
0.643,0.221,2,-12.497,1,0.0391,0.861,0.0,0.119,0.66,113.323,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:53sHBMIfRPLCujLWlbCxR4,Keke Bukan Boneka,[]
0.53,0.163,7,-13.334,1,0.0348,0.831,0.0,0.179,0.333,122.634,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0ZT0Az1koXlQiQtY2qpMft,Kenangan Manis,[]
0.545,0.284,4,-7.139,0,0.0417,0.864,0.0,0.112,0.547,127.441,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4kcnYLfzN2QKieJPB5tUFB,Keterlaluan,[]
0.443,0.206,9,-12.418,1,0.0296,0.853,0.0,0.107,0.404,97.84,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4s06hQbo6mMc2I0qOClmEf,Kisah Kasih Disekolah,[]
0.549,0.17,6,-11.643,1,0.0325,0.728,0.0,0.112,0.359,128.392,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0Kr4ECyBetBzLTYKU7Tpar,Kupu Kupu Malam,[]
0.561,0.181,11,-14.502,1,0.0327,0.721,0.0,0.209,0.316,122.493,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0MVcQiyQxwl2Okxuh2LirS,Langit Bumi,[]
0.341,0.183,2,-13.521,1,0.0321,0.767,2e-06,0.136,0.121,82.65,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:2ukQoMujCdjQUkfHqMw0so,Luka Disini,[]
0.558,0.2,9,-13.345,1,0.0572,0.757,0.0,0.21,0.406,78.782,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:7y90Rc55pH0KI78ndNMgVH,Malu Malu Tapi Mau,[]
0.647,0.11,6,-12.462,1,0.0345,0.875,0.0,0.0985,0.222,122.942,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0r7HIlikLTO6mZHz7ZjZgI,Manusia Setengah Dewa,[]
0.544,0.284,0,-12.155,1,0.0303,0.766,0.0,0.203,0.381,122.961,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:3mjCiHGyncenfFRToZDidm,Mengapa Tak Pernah Jujur,[]
0.513,0.163,4,-13.671,1,0.034,0.825,0.0,0.0978,0.211,120.439,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:54bvqcLMRpRYL0KUAzcsuL,Menghitung Hari 2,[]
0.508,0.204,11,-12.311,0,0.0344,0.878,0.0,0.178,0.401,130.588,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0HV2W8vxOqrzM3mfT1sHUQ,Menunggumu,[]
0.533,0.158,10,-14.147,1,0.0312,0.831,0.0,0.143,0.154,141.406,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1ufzkBpyRhvktiCWdI4YMR,Monolog,[]
0.567,0.27,2,-11.952,1,0.0389,0.803,0.0,0.138,0.405,105.111,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6mbs11lVkZHJcbqh46TRIk,Mungkin Nanti,[]
0.453,0.182,6,-11.285,1,0.032,0.838,0.0,0.108,0.336,111.33,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6D7xlIQSEPEvX5C0SpYdHe,Pelampiasan Cintamu,[]
0.525,0.188,11,-12.571,1,0.0312,0.853,0.0,0.126,0.349,124.504,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6HUVFTMk5vwRxdCT6XLAhs,Pemilik Hati,[]
0.367,0.249,1,-11.513,1,0.0324,0.795,0.0,0.128,0.174,124.74,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1xezz2u0w3ZsfnlUwRDOiy,Pergi Hilang Dan Lupakan,[]
0.567,0.253,9,-12.487,0,0.0333,0.805,0.0,0.31,0.262,121.702,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:7AxZr97l6DAS7Z64nnuuPj,Pergi Saja,[]
0.603,0.145,4,-13.232,1,0.034,0.817,0.0,0.1,0.324,121.897,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4UT8qh5ilQKxJHeRgAIm5o,Pergilah Kasih,[]
0.563,0.162,5,-13.952,1,0.0354,0.846,0.0,0.129,0.571,122.128,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:2VbochcrUuBbj5iTGKgtuz,Perlahan,[]
0.56,0.234,10,-10.683,1,0.033,0.751,0.0,0.151,0.428,123.375,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:51qUuYa4YPoCO1a9iMlWCg,Pilihan Hatiku,[]
0.784,0.298,2,-12.677,1,0.0437,0.77,0.0,0.225,0.844,115.412,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:2bKAMFQt1ikIuOOb0x9qtS,Putri Iklan,[]
0.529,0.333,9,-11.022,1,0.0322,0.564,0.0,0.648,0.382,122.341,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:4qsLXe1Kq5MrIaZErrxChH,Putus Atau Terus,[]
0.581,0.201,0,-10.24,1,0.0297,0.82,0.0,0.099,0.22,119.546,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0ADYAkLfoOzK3hPOv0iabI,Rindu Setengah Mati,[]
0.458,0.354,11,-5.929,0,0.0351,0.846,0.0,0.114,0.598,176.174,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:5UyzIn8ZSiOz39NIh6QiqE,Rindu Terpendam,[]
0.582,0.242,2,-12.414,1,0.031,0.819,0.0,0.131,0.356,122.827,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6AkxaUIdqREVqEa6aTK4mp,Sayang,[]
0.588,0.2,0,-15.167,1,0.0438,0.834,0.0,0.113,0.5,118.662,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6PJGeZoXBuuwF0nAZwGBeI,Sayang Jang Marah Marah,[]
0.507,0.157,9,-14.913,1,0.0338,0.852,0.0,0.106,0.258,124.758,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1tiJCLhJHyRM8qQKn2lONL,Sebuah Penyesalan,[]
0.434,0.203,9,-7.878,0,0.0311,0.929,0.0,0.121,0.281,123.936,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:20nEMCoinkKYAkQsDLC3NJ,Selingkuh,[]
0.551,0.0812,6,-14.695,1,0.0384,0.854,0.0,0.126,0.379,131.303,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:6XuTOR5oBFbhHejuePYUaU,Setengah Mati Merindu,[]
0.546,0.248,10,-10.261,1,0.0353,0.818,0.0,0.203,0.498,121.259,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:1Sll8kHedjASbk9Amw0S1N,Sumpah Ku Mencintaimu,[]
0.548,0.252,6,-10.184,1,0.0318,0.784,0.0,0.162,0.173,115.564,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:5T16Igzxo4m7WNouniFpyn,Surgamu,[]
0.522,0.129,3,-12.324,1,0.0349,0.959,0.0,0.116,0.398,122.653,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:2wzNvhaNakyK7oo7lhwOLm,Tak Ikhlasno,[]
0.526,0.194,9,-10.846,1,0.0316,0.867,0.0,0.125,0.196,120.878,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0uyUMZM6PFhIHG6Ub6DNQH,Tak Ingin Sendiri,[]
0.455,0.178,7,-11.325,1,0.0345,0.739,0.0,0.238,0.399,125.112,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:5ReDj3T0N2fhqLyUZyJbpq,Tanpa Batas Waktu,[]
0.272,0.183,9,-12.943,1,0.0309,0.916,2.44e-06,0.111,0.363,82.406,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:0tggKHZ2JxH92r30il0lNe,Teluk Mandar,[]
0.54,0.199,2,-10.657,1,0.0316,0.905,0.0,0.111,0.244,122.037,spotify:artist:7FqgJSjgsYCDnz80yQI39e,Regita Echa,spotify:track:3yP0HHaQA6mplzsaveu4I0,Terlalu Sakit,[]
