artist_uri,artist,track_uri,track_name,track_url,popularity
spotify:artist:65v36mVt3plNHHtR1B7mMX,Ritesh Pandey,spotify:track:5DpPDz5ol6va1kXp8PRcaW,Aawa Bhagh Sawar,https://open.spotify.com/track/5DpPDz5ol6va1kXp8PRcaW,38
spotify:artist:65v36mVt3plNHHtR1B7mMX,Ritesh Pandey,spotify:track:76wfEbYftDdhajGPvmIhlw,Janu Ja Sahi - Single,https://open.spotify.com/track/76wfEbYftDdhajGPvmIhlw,38
spotify:artist:1XKjutDiFUGFMv8yINW192,Lans Palm,spotify:track:3IWtfieinLzHvcoONQKdau,Do It !,https://open.spotify.com/track/3IWtfieinLzHvcoONQKdau,10
spotify:artist:3ntHjFRXkmXk9APgPbc99G,Numerhus,spotify:track:2OK0JWwOer93LE5jmwj4Uf,Bumbero Ako,https://open.spotify.com/track/2OK0JWwOer93LE5jmwj4Uf,10
spotify:artist:3j081Zyys4b40Q0DSogq1K,Ghetto ZN,spotify:track:4M5mpEgyUDXRisozutwVju,Whisky,https://open.spotify.com/track/4M5mpEgyUDXRisozutwVju,36
spotify:artist:2rT3Wb6R2SMxgoJgOL1XFW,Lucky Bamba,spotify:track:4I7XHVtjlDXjIf51Jxgdib,Paradise,https://open.spotify.com/track/4I7XHVtjlDXjIf51Jxgdib,16
spotify:artist:39JrpTQZKfPHn4WWoyrMkU,RapZilla-LKM,spotify:track:1U75VwBZQCnLqMWePJmq4j,E Adare,https://open.spotify.com/track/1U75VwBZQCnLqMWePJmq4j,8
spotify:artist:39JrpTQZKfPHn4WWoyrMkU,RapZilla-LKM,spotify:track:3MeOzEpdKQ0pmTh3c6fThV,Kathandara,https://open.spotify.com/track/3MeOzEpdKQ0pmTh3c6fThV,8
spotify:artist:39JrpTQZKfPHn4WWoyrMkU,RapZilla-LKM,spotify:track:0VaY4ny8bUe3k6boDW62sT,Pinsara Dasin,https://open.spotify.com/track/0VaY4ny8bUe3k6boDW62sT,8
spotify:artist:39JrpTQZKfPHn4WWoyrMkU,RapZilla-LKM,spotify:track:79vFKKcPE490qzTPZszxoL,Tabla by Rapzilla,https://open.spotify.com/track/79vFKKcPE490qzTPZszxoL,8
spotify:artist:39JrpTQZKfPHn4WWoyrMkU,RapZilla-LKM,spotify:track:27q4ijT5S2Rd1ckhkfpZUT,Viruwan Obai,https://open.spotify.com/track/27q4ijT5S2Rd1ckhkfpZUT,8
spotify:artist:2L3obBOk34JgeWlmmT3Nwg,Nazryn,spotify:track:7w2OrarU3cMFccjgKPJ2vU,Oğlum,https://open.spotify.com/track/7w2OrarU3cMFccjgKPJ2vU,16
spotify:artist:2HpZbBbfVQqfb80nuXnX6n,Indonesian Junk,spotify:track:1tdT5VHuHum2hyTAJtETss,One More Try,https://open.spotify.com/track/1tdT5VHuHum2hyTAJtETss,4
spotify:artist:4rG8F48rdqYSB89l07nNdd,Tufan Derince,spotify:track:0xNvEiZtp3CBtfQjOCQMEf,Tembura Dilemin,https://open.spotify.com/track/0xNvEiZtp3CBtfQjOCQMEf,24
spotify:artist:687xPIeNAh3b0uKQHt4vLu,Rich Lindo,spotify:track:6IFU4EAEm9DPVCBc46P0gk,Rise Up and Grind,https://open.spotify.com/track/6IFU4EAEm9DPVCBc46P0gk,5
spotify:artist:0HZTItPOtUsA6AK0i9Jcoy,Urvin June,spotify:track:2CjXMUIzLNwpal3QsJcXhm,Too,https://open.spotify.com/track/2CjXMUIzLNwpal3QsJcXhm,11
spotify:artist:1biiSbKR5NeuNqkHA2aSqI,Doc Link,spotify:track:6jholVXcX1KuxS8EArso2D,No One Beside You,https://open.spotify.com/track/6jholVXcX1KuxS8EArso2D,9
spotify:artist:70K2T1XaPolANoZ2YjcoVW,UNTER OBSI,spotify:track:2wxWtuJv4MM6Tnbq2yL7mg,Codein im Radisson,https://open.spotify.com/track/2wxWtuJv4MM6Tnbq2yL7mg,42
spotify:artist:0AvhouFCAIKxvMipMETVzz,Ganjah Roots,spotify:track:5pwWqJ0hso1OvZI5lVVyhY,Contracorriente (Cypher),https://open.spotify.com/track/5pwWqJ0hso1OvZI5lVVyhY,22
spotify:artist:5PyXlpZrqH6HBWPuDkC9l9,Casii Stephan,spotify:track:3nVprJAnXEgvheqYFcmnUm,Here Comes the Light,https://open.spotify.com/track/3nVprJAnXEgvheqYFcmnUm,4
spotify:artist:0Ly5jICzkPG2bxyAiNBYVg,Jimi Jah,spotify:track:3mYvXIKsbfz40wqS1IXTKc,Belly & Soul,https://open.spotify.com/track/3mYvXIKsbfz40wqS1IXTKc,12
spotify:artist:4p9BUhUG9StQLFKoT2kreQ,Terio,spotify:track:19TRZzHQuIAykU3q1RKwJN,Mona Lisa,https://open.spotify.com/track/19TRZzHQuIAykU3q1RKwJN,3
spotify:artist:4pcxE8GZ810KTkCPnvxhWG,Aney F.,spotify:track:2Tvm06safwSRHbpBIvCdc7,There Is No Way,https://open.spotify.com/track/2Tvm06safwSRHbpBIvCdc7,13
spotify:artist:4pcxE8GZ810KTkCPnvxhWG,Aney F,spotify:track:10B18dle58ZPy3ciYzUb31,There Is No Way,https://open.spotify.com/track/10B18dle58ZPy3ciYzUb31,13
spotify:artist:6GHNofRJ3Cx77fId1UKwTX,OV,spotify:track:7jW92bqwACFBdifEZYciTT,Fruits,https://open.spotify.com/track/7jW92bqwACFBdifEZYciTT,8
spotify:artist:20yglF8snDfJjVnkEHSOtP,Da Lukas,spotify:track:3WHYXLHjtZFimOwB6ujimy,You Get the Feelin',https://open.spotify.com/track/3WHYXLHjtZFimOwB6ujimy,14
spotify:artist:3c0bexxqTO4skj5PoqapgK,Riderman,spotify:track:3N2DkY8rGQynXr22bvCY45,Umuhanda w'amacupa amenetse,https://open.spotify.com/track/3N2DkY8rGQynXr22bvCY45,6
spotify:artist:0jIeRlorghBkdkljyh8293,LexClash,spotify:track:53MtGZP2eekzugOA2Vx71D,Rap dos Touros Negros: Especial 200K,https://open.spotify.com/track/53MtGZP2eekzugOA2Vx71D,34
spotify:artist:2cD1a4AtEpHNMGiawt7taP,Vague Notion,spotify:track:2Fq5gDS6KEhj764bc01vgU,Fast Freddie,https://open.spotify.com/track/2Fq5gDS6KEhj764bc01vgU,3
spotify:artist:6EWul3xhCqAduHAu904PWc,Dusa,spotify:track:5WeXBNS7qMuBYn6pNvauMj,Meaning of All This 01,https://open.spotify.com/track/5WeXBNS7qMuBYn6pNvauMj,18
spotify:artist:0xmP8LrI9M0HXNbympRWvH,Earner,spotify:track:1dJMIrtOZx1BAEqSySQTu3,Cream,https://open.spotify.com/track/1dJMIrtOZx1BAEqSySQTu3,7
spotify:artist:72GVcEFi2BoXPRtFt8Czh9,Rombi & Bombi,spotify:track:5vSWoV9lYRmR6luZRoviue,Rom Bim Bom,https://open.spotify.com/track/5vSWoV9lYRmR6luZRoviue,21
spotify:artist:1tF2atJOQPxT4Pqy3eSLSw,Ibiza Lounge,spotify:track:4PBESxFJk5gVSkASUQD0as,Sunshine,https://open.spotify.com/track/4PBESxFJk5gVSkASUQD0as,16
spotify:artist:3WlKX2a6AJVxowSuvef0db,Ghost Gardener,spotify:track:2ncxejzCWaBjMdiF79Jm3E,Pity Party,https://open.spotify.com/track/2ncxejzCWaBjMdiF79Jm3E,19
spotify:artist:6HkMqCZoOEVuBhAPdqQggQ,Konni Kass,spotify:track:3NYugxDliMv5ghW0mQw8jG,Boy,https://open.spotify.com/track/3NYugxDliMv5ghW0mQw8jG,19
spotify:artist:6EFrSt2m4oYiUj6ysKmp8D,Damien Done,spotify:track:03eEqd8pRUSaL3OX2l78E4,Nightclubbing,https://open.spotify.com/track/03eEqd8pRUSaL3OX2l78E4,6
spotify:artist:5zSxx6PnuYW7RFr3yigt4f,Goblin - X,spotify:track:6VZEvnD0NNv63ZqYYvDtys,Insector,https://open.spotify.com/track/6VZEvnD0NNv63ZqYYvDtys,17
spotify:artist:56Yx3T3Rt5h4H1P33f2O6f,Kasper Nyemann,spotify:track:6ob1JZagGmcVp3ANIwNfXe,Jeg Elsker Dig,https://open.spotify.com/track/6ob1JZagGmcVp3ANIwNfXe,35
spotify:artist:79CWSiI7ed0ubWZFpbgrGO,She/Beast,spotify:track:1xu1KwmsVaXxppDv8b8djR,"Oh, Darkness",https://open.spotify.com/track/1xu1KwmsVaXxppDv8b8djR,12
spotify:artist:4HSR0RTn8lmf1Hw4zpkbwd,Sav,spotify:track:7cbfxH3QRrl100OuaFqU6r,Lil El Chapo,https://open.spotify.com/track/7cbfxH3QRrl100OuaFqU6r,19
spotify:artist:3ohYGAcWxOhBLJHQXNQlHx,Zen-Zin,spotify:track:5PF0vLDMwCxAfb4J3quanM,Siren Song,https://open.spotify.com/track/5PF0vLDMwCxAfb4J3quanM,9
spotify:artist:5USA8c3IRb9TZvxaTF2gzU,Melvin,spotify:track:0N6q9rNMmf0Jsq8gd9xUah,Bébé,https://open.spotify.com/track/0N6q9rNMmf0Jsq8gd9xUah,36
spotify:artist:4TuSbcM9N0XoSrJDj06qtg,Saamou Skuu,spotify:track:5p80BA7O0G5VS4DpVcYbJZ,Chucky,https://open.spotify.com/track/5p80BA7O0G5VS4DpVcYbJZ,31
spotify:artist:41GjPE6JYyEfuqE718ylzr,SKP,spotify:track:3DVEUIHPmwwIaRcrk6kSkm,ลมหนาว,https://open.spotify.com/track/3DVEUIHPmwwIaRcrk6kSkm,26
spotify:artist:058lC54jsrnKUGDYvPmeQx,Hot Blaze,spotify:track:6GEhA2eZgHy0GItSmuTk3j,Enquanto Isso,https://open.spotify.com/track/6GEhA2eZgHy0GItSmuTk3j,16
spotify:artist:1v3VuO2xc7DOLwYFWiu8QS,DJ Dave,spotify:track:0W2SQXiTuY7RycL3p6KcNF,I Had To Go,https://open.spotify.com/track/0W2SQXiTuY7RycL3p6KcNF,15
spotify:artist:70LFzIGdINSOWsETTuj90S,Zohid,spotify:track:6D2TqHuQQ68bm01lW26cr4,Ketma,https://open.spotify.com/track/6D2TqHuQQ68bm01lW26cr4,13
spotify:artist:4f6pqpw9FBCkKARyHFuiR4,Althéo,spotify:track:4UMeDiNwOfiqxqE1RkMuUS,Bone & Marrow,https://open.spotify.com/track/4UMeDiNwOfiqxqE1RkMuUS,3
spotify:artist:1bw5CKaDvXFOs4i32eKJZg,Faust,spotify:track:3EUtCvQM8Y9Pre3oLwNeUd,Snowboard,https://open.spotify.com/track/3EUtCvQM8Y9Pre3oLwNeUd,27
spotify:artist:3zYyxQjEguSGRo7Fj3pEEe,TOXIC,spotify:track:4pGuj3IKw3YRQXQreF67lO,Since a Youngin,https://open.spotify.com/track/4pGuj3IKw3YRQXQreF67lO,31
spotify:artist:6OJHYUEb4VaFRvTkcMqx8V,Vitou,spotify:track:2L5vqxJNTrNfVXrZDIaviR,Hitlist,https://open.spotify.com/track/2L5vqxJNTrNfVXrZDIaviR,35
spotify:artist:1F5KgWs6pawyDs5px23UIQ,Kail BRL,spotify:track:44X7qn5rKmKYZEiGC3ogIq,Madre Querida,https://open.spotify.com/track/44X7qn5rKmKYZEiGC3ogIq,25
spotify:artist:04gFpUVCeR0Qz4uwYGV8sQ,Meendz,spotify:track:6m4uYqOiLmyqsASkrpIP7v,Karma,https://open.spotify.com/track/6m4uYqOiLmyqsASkrpIP7v,11
spotify:artist:2EU7zH9NE3BpHCuCMd71US,Ijan Zagorsky,spotify:track:55fo3Iioig4MqxsN2PjCAu,Cover Me,https://open.spotify.com/track/55fo3Iioig4MqxsN2PjCAu,14
spotify:artist:7oRZxDEJe5QKE3yWJxAOP0,Roy Reemy,spotify:track:1fbxEWNCLssS4c3BSqVVsn,Searching for More,https://open.spotify.com/track/1fbxEWNCLssS4c3BSqVVsn,12
spotify:artist:2hPhnwoTrcoFeuP9pwdClH,TY:DEL,spotify:track:6Rh5V77QrMLNfnHr47CCik,Do I,https://open.spotify.com/track/6Rh5V77QrMLNfnHr47CCik,15
spotify:artist:33s4eablBmnrPlE3y6CZFR,Hang Youth,spotify:track:4UKIC4sWbBcmOz41e8MyMt,JULLIE HEBBEN 24 UUR,https://open.spotify.com/track/4UKIC4sWbBcmOz41e8MyMt,38
spotify:artist:41d5wDbsNkjpFaRI7jUHl8,MABANTU,spotify:track:3YwA9yneg275SbU2chW9d6,Mwenye Nyumba,https://open.spotify.com/track/3YwA9yneg275SbU2chW9d6,6
spotify:artist:0O76plZlrqmubSLOZHDOmI,Broken Holiday,spotify:track:7qiX435ueZ0TbnSwDE0U7I,Above,https://open.spotify.com/track/7qiX435ueZ0TbnSwDE0U7I,10
spotify:artist:6CqiTlsFBk1ZlUQk7Qg4Xz,Marlon Góes,spotify:track:5TYQFew4DAXK0ZzIaPXIjp,MEU PALMEIRAS É BI CAMPEÃO DA LIBERTADORES,https://open.spotify.com/track/5TYQFew4DAXK0ZzIaPXIjp,36
spotify:artist:0AAcF8LRLSc6Cv8WB6b1gI,Bad Danny,spotify:track:3jMM9wOtmhLIM9kc3Td56Q,Solo,https://open.spotify.com/track/3jMM9wOtmhLIM9kc3Td56Q,34
spotify:artist:69jaPgkZ3bPzOcaSeRxLtH,Bishnu Majhi,spotify:track:4CUOUr1cNn5WVMRllNAqf5,Farkida K Hola,https://open.spotify.com/track/4CUOUr1cNn5WVMRllNAqf5,12
spotify:artist:7MVTAKY8GSer1hgoHNFTK2,Othman Wahabi,spotify:track:3DxLsuNepqgYF4JGfwx9Xf,Casablanca Blues,https://open.spotify.com/track/3DxLsuNepqgYF4JGfwx9Xf,12
spotify:artist:0K5jZA2uCU17eY9spHHR8M,Cheb Aymen,spotify:track:1xlLFbgfI2HBkz2IpRcphF,Lmoto Nachroha Arini Nalbsoha,https://open.spotify.com/track/1xlLFbgfI2HBkz2IpRcphF,20
spotify:artist:0K5jZA2uCU17eY9spHHR8M,Cheb Aymen,spotify:track:2UMqMcRFV5tjicJ1bvv22V,Nakhadmo badra3na,https://open.spotify.com/track/2UMqMcRFV5tjicJ1bvv22V,20
spotify:artist:7h5chTzamuLcVNO6jh4k70,ЛУЧИК,spotify:track:34RRxqRCC765KpknywA4bm,Краш,https://open.spotify.com/track/34RRxqRCC765KpknywA4bm,28
spotify:artist:36iDrP3UnCxsSH9LuSdkDj,Masoom Sharma,spotify:track:4YIpxfs3wLzadTQ43utKQ6,Sone Barge Yaar,https://open.spotify.com/track/4YIpxfs3wLzadTQ43utKQ6,38
spotify:artist:4B8AgC6UTTjaQfqJx1eY1m,Rizzy Rampz,spotify:track:3oZ6MvERx9n6znBl3vqM3l,Lean,https://open.spotify.com/track/3oZ6MvERx9n6znBl3vqM3l,23
spotify:artist:2Gp1F1Bdn7Xh9hIinylrap,Los Del Real,spotify:track:3IIgJh20pcIajK30ApN7T7,Sur De California,https://open.spotify.com/track/3IIgJh20pcIajK30ApN7T7,4
spotify:artist:2imGXK0ByVk44eGEf3I3Sk,Samz Vai,spotify:track:7kXpCrsplT8EDZxx7cuFWd,Ghum Valobashi,https://open.spotify.com/track/7kXpCrsplT8EDZxx7cuFWd,12
spotify:artist:1uTRj5eSqOdhXpgtPi7uLZ,Departure Lounge,spotify:track:4WOmWuRo02fbsSd58C4CHD,Australia,https://open.spotify.com/track/4WOmWuRo02fbsSd58C4CHD,9
spotify:artist:56N3VtHA7AsrI5zasNYcoO,Jamie,spotify:track:45gc6zsDtTNEyN5OpMwfqL,Wait,https://open.spotify.com/track/45gc6zsDtTNEyN5OpMwfqL,8
spotify:artist:0KKQ2k7ZQ2S78cFHE40rSy,Trey,spotify:track:56QmUXE1Iv5URKC6g08wZK,Bye,https://open.spotify.com/track/56QmUXE1Iv5URKC6g08wZK,17
spotify:artist:4uLyJ4yBqjK8poKkPAyDx6,Sleez,spotify:track:48ZbcoIsxL2THWC6yMHJ65,Pressure,https://open.spotify.com/track/48ZbcoIsxL2THWC6yMHJ65,3
spotify:artist:71mCjHVbJla7xIfL9qG8Yr,נתנאל ששון,spotify:track:2ej9VYj2djDeajid9c4ZuP,לא חוזרת,https://open.spotify.com/track/2ej9VYj2djDeajid9c4ZuP,19
spotify:artist:1puP64mxdJHpCDgN012h8l,Metin Ben,spotify:track:7j5XsXTzEfu8KKrC3P0u8y,Dünya Çok Güzeldi,https://open.spotify.com/track/7j5XsXTzEfu8KKrC3P0u8y,23
spotify:artist:7KnHxOLBJU4tsgrh4j6qwX,Ripple Effect,spotify:track:2sFx4j0jFjMAd9GNvDEajj,Keep The Peace,https://open.spotify.com/track/2sFx4j0jFjMAd9GNvDEajj,23
spotify:artist:2MRlOhE7KgnpIo6OpIHUzZ,Jeremy king,spotify:track:5BCEOTgkUkBZrSl1d8JFf6,Todo el Mundo Se Enamora,https://open.spotify.com/track/5BCEOTgkUkBZrSl1d8JFf6,6
spotify:artist:08Wx13PEXv8NsplpN43pZX,2lovers,spotify:track:1uVEEFJCtsKpizv6x0uE5y,Sunglasses,https://open.spotify.com/track/1uVEEFJCtsKpizv6x0uE5y,14
spotify:artist:380xFbyO8emNrLQ8XLHece,Wosh Mc,spotify:track:2MLlpImb69dfopSgWMncVP,WAS IST DAS,https://open.spotify.com/track/2MLlpImb69dfopSgWMncVP,28
spotify:artist:7Ecp5ysbsn59Uz1V8AUHUX,Descomunal,spotify:track:2zMoelEqLX5jCwzhkHuDG2,Impunidad,https://open.spotify.com/track/2zMoelEqLX5jCwzhkHuDG2,16
spotify:artist:3ru40vB30lzABz5tUfsQce,Vitinho Polêmico,spotify:track:1qnfueLdflpjVVxhRsSTRr,Trigêmeos,https://open.spotify.com/track/1qnfueLdflpjVVxhRsSTRr,32
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:3QTu5ylb57dFmkh4kTkiKD,Anuradha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/3QTu5ylb57dFmkh4kTkiKD,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:5wDyRBvJOQJ36lj16BijGr,Ardra-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/5wDyRBvJOQJ36lj16BijGr,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:6rmQYu7ksKyfrIlOBOpomr,Ashlesha Nakshatra-Mantra 108 Times,https://open.spotify.com/track/6rmQYu7ksKyfrIlOBOpomr,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:38mx6OHPqRki4CU3sFvDRq,Bharani-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/38mx6OHPqRki4CU3sFvDRq,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:7wsAwVGN2OOoRXf0qjSLqn,Chitra-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/7wsAwVGN2OOoRXf0qjSLqn,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2SyXi04BeJLgghN8kAmaMM,Dhanishta-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/2SyXi04BeJLgghN8kAmaMM,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:31vx65KGZpPqBKCfjlmVGz,Ek Onkar Shabad Gurbani 108 Times,https://open.spotify.com/track/31vx65KGZpPqBKCfjlmVGz,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:1y86c8sb1OhGsBwucZNtQ8,Hasta-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/1y86c8sb1OhGsBwucZNtQ8,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:1nWNv3bLEOWeysiaNCLebo,Jyeshtha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/1nWNv3bLEOWeysiaNCLebo,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:06owkBssKrJnJ6cthm0LSi,Krittika-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/06owkBssKrJnJ6cthm0LSi,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:600c2vyM4nTC4VDjZeNoXp,Lord Vishnu Mantra (Mangalam Bhagwan Vishnu 108 Times),https://open.spotify.com/track/600c2vyM4nTC4VDjZeNoXp,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:4W3WgayqdIQqJKIwttbCMO,Magha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/4W3WgayqdIQqJKIwttbCMO,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2lt6BwP5onWHtQxAa6MxDB,Mahakali Beej Mantra Kreem (108 Times Chanting),https://open.spotify.com/track/2lt6BwP5onWHtQxAa6MxDB,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:4K7k1DMYZpoPrc2TL8zHxx,Mahamrityunjaya Mantra 108 Times Mantra Jaap,https://open.spotify.com/track/4K7k1DMYZpoPrc2TL8zHxx,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2P7iHi48lAbs1MDvWJGNSe,Mrigasira-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/2P7iHi48lAbs1MDvWJGNSe,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:7q8U346nlmu9wTtwABcg18,Mula-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/7q8U346nlmu9wTtwABcg18,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2d58Acf7OZrsLYSLyQzYVd,Om Namah Shivaya (Shiv Mantra Jaap Chanting),https://open.spotify.com/track/2d58Acf7OZrsLYSLyQzYVd,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:4g4RntpfyB2sUQSZ0FrHDg,Peaceful Lord Vishnu Mantra 108 Times,https://open.spotify.com/track/4g4RntpfyB2sUQSZ0FrHDg,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:5n0AyGEavrt4gxLcbk28h9,Peaceful Narayan Mantra Jaap Chanting 108 Times,https://open.spotify.com/track/5n0AyGEavrt4gxLcbk28h9,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2SMSyDv04tdB6JbMCV4d47,Peaceful Om Chanting 108 Times,https://open.spotify.com/track/2SMSyDv04tdB6JbMCV4d47,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:6bL74dMFIPhQKWSn66tvKh,Peaceful Shiva Chants (Shiv Shiv Shiv Shiv),https://open.spotify.com/track/6bL74dMFIPhQKWSn66tvKh,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:7J4x9vPmcdN84m5V0af3WC,Poorvabhadrapada-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/7J4x9vPmcdN84m5V0af3WC,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2XDIT6ym3GpOGAjFO9GQXF,Punarvasu-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/2XDIT6ym3GpOGAjFO9GQXF,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:3n5mJIYx9CCUhahuhj4anI,Purva Phalguni-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/3n5mJIYx9CCUhahuhj4anI,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:6bBYnndhqPSuekgNKQMFjC,Purva-Ashadha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/6bBYnndhqPSuekgNKQMFjC,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2XhOzBaPgth5DUnCeowLkF,Pushya-Nakshatra-Mantra,https://open.spotify.com/track/2XhOzBaPgth5DUnCeowLkF,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:4Y3yYmMm90EBaBrMmiGewk,Revati-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/4Y3yYmMm90EBaBrMmiGewk,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2T1dlgIhAIIWSmYysl54np,Rohini-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/2T1dlgIhAIIWSmYysl54np,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2SR06zDJgIiBDSzttspxa1,Saraswati Mantra (Namaste Sharda Devi Mantra),https://open.spotify.com/track/2SR06zDJgIiBDSzttspxa1,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:0dXMDiJ1JeJKmXTBew9I2L,Saraswati Puja Mantra (Vasant Panchami Special),https://open.spotify.com/track/0dXMDiJ1JeJKmXTBew9I2L,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:5wd4HiWchmtHNps8lkuTHs,Shatabhisha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/5wd4HiWchmtHNps8lkuTHs,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:36d47UkscrfStmzYkzAcvD,Shiv Mantra (Karpoor Gauram Karunavataram Mantra Jaap Chanting),https://open.spotify.com/track/36d47UkscrfStmzYkzAcvD,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:2iwOORPbkBpz1zsvdAkERn,Shiv Mantra Jaap (Om Namah Shivaya 108 Times),https://open.spotify.com/track/2iwOORPbkBpz1zsvdAkERn,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:1RcWbjM6p25fbKe8Tmnd3O,Sravana-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/1RcWbjM6p25fbKe8Tmnd3O,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:1FfAaTr2NGSKknKUjFMutU,Swati-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/1FfAaTr2NGSKknKUjFMutU,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:55NVUEP7ruejEkQfO85Cx8,Uttara Ashadha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/55NVUEP7ruejEkQfO85Cx8,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:6w2WHWCMdt0GX3BNaZoZHf,Uttara Phalguni-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/6w2WHWCMdt0GX3BNaZoZHf,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:6aHYr4ll7wgliJqW2eOwEp,Uttarabhadrapada-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/6aHYr4ll7wgliJqW2eOwEp,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:1T91RbVUiuw2X48paEo4ld,Vishakha-Nakshatra-Mantra 108 Times,https://open.spotify.com/track/1T91RbVUiuw2X48paEo4ld,22
spotify:artist:71fTOmTwu32uF2n6LgUJZ7,Jatin,spotify:track:62o5734SpTOkhumD4yqfWq,Vishnu Mantra (Mangalam Bhagwan Vishnu 108 Times),https://open.spotify.com/track/62o5734SpTOkhumD4yqfWq,22
spotify:artist:0ceUPKBnLuCIYPFUoLeewl,Spacesuit,spotify:track:0PR5qbHbZ0YaCeB1IuPWAS,KILLA,https://open.spotify.com/track/0PR5qbHbZ0YaCeB1IuPWAS,5
spotify:artist:04srrnrNFpnwTABOkTc0w7,CSB06,spotify:track:0kZGrWIC1tYolBcJGnswAs,Escobar,https://open.spotify.com/track/0kZGrWIC1tYolBcJGnswAs,17
spotify:artist:6ttyaJ4aymkmY6tSgZiE6h,Gianni Drudi,spotify:track:3fXFrb0adt9th1fmt2MnoQ,Le maglie della vita,https://open.spotify.com/track/3fXFrb0adt9th1fmt2MnoQ,26
